meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre,composer
0.1911797853746195,-0.8454043299073233,0.4403090544783139,-0.1742330436066068,0.3531751228408888,-0.7837697449527834,0.2448338723778054,0.2364704294056907,0.2251462721449202,0.0119372613755051,0.5231587890285412,-0.1138995509845439,-0.0015401463331807,-0.0224898795975325,-0.6306316181002404,0.0404167038184244,0.1146981970694193,0.3845750154632146,0.2093255108934533,-0.3695255154489401,-0.2925358699616007,-0.0893475751326766,-0.3274835569615476,-0.2292059408047999,-0.314252604218553,-0.4028276776868826,-0.542461071684096,-0.3646119949042621,-0.6812524109437995,-0.3167090052720003,-0.8967115608169947,-0.4122551558652022,-0.6602285217124229,-0.4404491131635694,-0.5690429528543566,-0.3096551870898103,Baroque,Johann Sebastian Bach
0.1550106463704632,-0.3530045956378091,-0.01359236450969,-0.7086341038901247,0.6130112422043608,-0.4382291418160937,-0.3767794290731385,-0.6692512757412343,-0.1664368489695549,-0.7382349861565163,0.4619889407510575,-0.0458714674968643,-0.3581551553781279,-0.4443558896851967,-0.4066124336794193,-0.2644577185996244,0.4086967217398904,0.139565357402549,0.0721614780129258,0.1301057699822254,-0.1450794017335354,-0.2700982652881505,0.2780413760052473,-0.3089668571203532,0.4121172181690467,-0.1749259086817955,-0.110595137831036,-0.0893979332432002,-0.2565572280712643,-0.1024629106067265,-0.4817619857144955,-0.102421452539771,-0.5343352827578721,-0.0011223647037068,-0.7499033515666582,-0.0807343840648089,Baroque,Johann Sebastian Bach
0.1290228433803431,-0.4102615758459687,-0.013204174473272,-0.7064818853626462,0.3383799079484406,-0.4234663609728371,-0.3258911850358083,-0.5749372979138337,-0.1953967515268513,-0.7429913921847178,0.4473102790430729,0.0376715856440057,-0.2609880141323689,-0.4169365617275109,-0.3473883379482969,-0.349703521062721,0.4017302049602275,0.1556001818115664,-0.0283638174768438,0.013765176912857,-0.3079441363588847,-0.2847804138498786,0.1857207702548301,-0.3704666295042091,0.2101955788773106,-0.3815737889336568,-0.2828112614989125,-0.2556085492113402,-0.4036246838393418,-0.1521031779996189,-0.5594414109389904,-0.1387823252633666,-0.2372109102646822,-0.1828827159217412,-0.2181513008639551,-0.2326535638621305,Baroque,Johann Sebastian Bach
0.1362913070291422,-0.3449176011713124,-0.0496840942605558,-0.7147540566266968,0.3104445878298154,-0.4188921503182399,-0.3633796619203888,-0.6027647487617162,-0.2146037655629672,-0.7455894500910125,0.4947893485599142,0.0340697105942469,-0.2788229869499593,-0.5893823175488035,-0.4050469483869362,-0.4869651594454303,0.5227922295730039,0.1246157547216428,0.0344921448041059,0.1214810552851426,-0.3120410709615483,-0.1796262909617232,0.3192282497916297,-0.2988145676207476,0.4078936462742237,-0.3708018177877612,-0.1937043813070052,-0.199819902953898,-0.2811455999751949,-0.096156972394767,-0.4726469095509996,-0.1584627946808223,-0.2593728870556523,-0.1906849796149481,-0.3319408089934323,-0.302497589113269,Baroque,Johann Sebastian Bach
0.0510086769822679,-0.4719914649998646,0.0253647917704624,-0.6907930688445714,0.8058757701307364,-0.335455339497029,-0.1005958477521222,-0.3304728285676007,-0.2602943964700003,-0.7626719745948973,0.1512130143142926,-0.0752346889049577,-0.0449686224757353,-0.5411808692048348,-0.382981424718424,-0.3041734486422645,0.0916769232026177,0.0463683574020059,0.3380372382877552,0.3288240109331886,-0.0477214688066387,0.0078772078019628,-0.1726656777375941,0.0005883795277681,-0.1063286718440833,-0.1824032499602947,-0.176114717929445,-0.0729863174652696,-0.1767760697794177,0.0648170869070834,-0.3960579822531617,0.0492310472455066,-0.278476159186559,-0.1749462135170483,-0.4140693520174816,-0.3775413153249134,Baroque,Johann Sebastian Bach
0.2026211135672067,-0.509435124775979,0.0063143980426358,-0.7567185097631624,0.3370610881235327,-0.4280119627506236,-0.2954275990802015,-0.6732881495455545,-0.2161176896426909,-0.7731254803807949,0.5617313699591477,-0.1735216577525942,-0.2268707414649682,-0.3423804977179943,-0.486528576280123,-0.3834446789180032,0.2952830305878496,-0.0604549524916824,-0.05623044196441,0.0872922974725016,-0.3394221353917589,-0.3524949174206258,-0.0084556070429452,-0.208348706994965,0.0090796745818193,-0.1479663615054813,-0.227694999397934,0.2281832868876754,-0.2679500659745312,0.385458130399027,-0.4435211187328013,0.1596353175420595,-0.2760748090709836,-0.0328570156622758,-0.4655087335123849,0.0606832952440559,Baroque,Johann Sebastian Bach
0.2705700820493819,-0.6121147380947037,0.0965633025847179,-0.8158221371535248,0.2120496390005701,-0.6894244600435546,-0.2958846451770289,-0.7767176327285383,-0.057552096799214,-0.7960485222670584,0.7120341931244181,-0.6122011784428076,-0.349254552496781,-0.6042106423253579,-0.4472903571434989,-0.5077452951003407,0.6452339480688929,0.2169032624532501,-0.113874301799584,0.3290039847223918,-0.4464243466725298,-0.4108901346515141,0.2749445199225466,-0.3820149959422909,0.2292269290677285,-0.2517136005884368,-0.2972681349298466,-0.2125591204796266,-0.2943343376834245,-0.1464823342601731,-0.4682063650984251,-0.1053963819964454,-0.4096678178904756,-0.2357981703418514,-0.4365663492546687,-0.2556585340157422,Baroque,Johann Sebastian Bach
0.3675319962134957,-0.7224066439765965,0.1326692665806887,-0.838635174681625,0.2030370609711793,-0.6454655264421758,-0.2655001343278419,-0.7527984936657515,-0.1076523547695791,-0.8122709267186325,0.608999067457888,-0.5556679347362579,-0.2715396547620752,-0.5775467861189341,-0.5225357134514529,-0.5241210094503315,0.1925407441986544,-0.046046222929871,-0.3396803467118457,-0.2191072548599184,-0.64759188361263,-0.3098090995128255,-0.0530208817361001,-0.1196542672518268,0.2594992604500409,-0.2471779464562078,-0.2779231703294728,-0.0735127198924485,-0.3620845162362198,0.0042020664242468,-0.3824171416829694,-0.1916542797666598,-0.1013581823066584,-0.3043195977960378,-0.3134155598414844,-0.2566241678472538,Baroque,Johann Sebastian Bach
0.3867690613175105,-0.7069676155740358,0.11850962801886,-0.8519780920041229,0.4078678645649951,-0.7201324730352041,-0.2871488933514373,-0.7989253515658825,-0.0919213334022786,-0.804690144644814,0.7183771299028885,-0.7412171164130182,-0.33632350947435,-0.6575410521634844,-0.4440722639880626,-0.5546403584338309,0.5122890965402951,-0.0671196388531538,-0.232238440446251,-0.1787244930675648,-0.4646488364451181,-0.2742138650206058,0.3160116393039406,-0.004281433883253,0.3292350985934322,-0.1942411844538685,-0.1864675319329098,-0.0184826304306475,-0.2093026272474063,0.0349630062442942,-0.3979944469675306,-0.12463536499228,-0.279615954928968,-0.1415876871916881,-0.4157771660631846,-0.1993771057102751,Baroque,Johann Sebastian Bach
0.1237389951552034,-0.3518428186060287,-0.0574318852058364,-0.6801756323045913,0.6318790695406031,-0.2023105622115681,-0.3735843728714879,-0.5804927628245902,-0.2522737588407995,-0.7376850478255963,0.2944594461301923,0.1292249669221283,-0.2344805121314497,-0.9036836135942142,-0.5244850617135322,-0.2549744173365109,0.1974338868934172,-0.1726809114689542,-0.0016067569168906,-0.0928193839661264,-0.4160860673306987,-0.2804167053891175,-0.1529778425467953,-0.0953798376635095,-0.1089276933260482,-0.2363211827712925,-0.3894219118237843,-0.1653897120386105,-0.3388989782443037,-0.0271718200942037,-0.4428378886378725,-0.0067111518465272,-0.4256956413298774,-0.0800270532307863,-0.6103931260922909,-0.122894580438263,Baroque,Johann Sebastian Bach
0.1539751948450756,-0.7681230951805442,0.0324686371808817,-0.8291074575975206,0.4120069188996016,-0.5805823537280421,-0.1530849597222654,-0.6159232289634008,-0.2339917610355586,-0.813485921597862,0.3447471879463772,-0.2127948403581008,0.0175642405640097,-0.0736024920613007,-0.2672647337640519,-0.3604195540358896,-0.0785776657135186,0.899708656196391,-0.0178270227146906,-0.3302720672663621,-0.3042906010850251,-0.2973077668140771,-0.511239514429157,0.1998282213075903,-0.5644643882383236,-0.1521283311017558,-0.5330292475050719,-0.4350327024656644,-0.5838677634736293,-0.3467571300339409,-0.5906788519615603,-0.2037120905634111,-0.2517491038694999,-0.2497702517360485,-0.5131465943803388,-0.1649941921264792,Baroque,Johann Sebastian Bach
0.339077382236423,-0.6465493804946858,0.1551591614927927,-0.8355085677094377,0.148507330298484,-0.6796312520946215,-0.3029340305480588,-0.8165530587950399,0.0022493407104813,-0.7988094002473701,0.7565738890169975,-0.7517373673210141,-0.4750143823784953,-0.5698243144437458,-0.5829108333605004,-0.444721443450363,0.6750907363474659,-0.2505605585112307,-0.2989907914928068,0.3780246116974695,-0.6355382504322152,-0.3536749914311783,0.3589426783353487,-0.3418314402827596,0.2179769036223288,-0.2690382429077667,-0.5069705887285069,-0.3803289216822421,-0.4836437396607307,-0.1992205008457019,-0.505103914956234,-0.203185113996563,-0.307319926443344,-0.1457881197346318,-0.3818599351737937,-0.2480947511917215,Baroque,Johann Sebastian Bach
0.1309770043473737,-0.3801632380783277,-0.0668216219620168,-0.6933189363711629,0.3043924379064018,-0.3503681886693186,-0.4506070045026925,-0.6464012603335297,-0.2204842258878144,-0.7379724902072128,0.5540411585947156,0.2538359175698512,-0.487368608633465,-0.7896662729389127,-0.4346167697856667,-0.0792882531109548,0.4447921550342794,0.1785966297522567,-0.1725879120068662,-0.0865127867807811,-0.3275826569232624,-0.2383459674650785,0.2352126436496186,-0.2053197010563168,0.2781039918527204,-0.2849895281836563,-0.2018794103713387,-0.2040797835489989,-0.307447238048167,-0.2274300330176613,-0.453094494441729,-0.1539933188494526,-0.2303236928041939,-0.2429241807108109,-0.296665048224179,-0.3607272627478723,Baroque,Johann Sebastian Bach
0.1588529836484946,-0.6087183358690147,0.0373331097336622,-0.7940935146641313,0.8045928284871442,-0.5076316447207427,-0.0966779239216988,-0.62566473543417,-0.2642472608603226,-0.8029748187225076,0.3133392007077409,-0.388149237967873,0.1009364826771757,-0.4288954040272623,-0.2481169691099919,-0.5649708779789882,-0.0364290108744836,-0.2744213173518726,0.1217994406547858,0.0693566632133073,-0.1851480277760948,-0.1891013324116701,-0.3215929307822629,-0.180298896800106,-0.3471799504612488,-0.1910940703735344,-0.3874526766920506,-0.170012397195342,-0.4592728354675193,0.023802129222511,-0.4897227325347176,0.0828621047944899,0.155763797869166,0.0670903137140617,0.0460563325502668,0.0071520162780933,Baroque,Johann Sebastian Bach
0.2805845225375669,-0.6597982109769349,0.1474308344584314,-0.8202431737797703,0.4501806229003326,-0.6668909472100844,-0.1164292436811209,-0.6156092825556304,-0.1217574159298138,-0.810402151395452,0.392242095562614,-0.5247495300491573,-0.0746024159528211,-0.6358942785265649,-0.4338845192125291,-0.6009058932739109,0.1902303235394746,-0.0071131331704563,0.0526699621006075,0.0168565429802958,-0.356746616488922,-0.299053323494904,-0.0222595310913085,-0.2502405792467521,0.0911791962514997,-0.3394422679481981,-0.3568099602288759,-0.3593730615522077,-0.4308462642349914,-0.148379090578854,-0.5636215666572351,-0.026134130050448,-0.28909003127936,-0.0267447140861301,-0.2939254215811674,-0.1993771057102751,Baroque,Johann Sebastian Bach
0.3487314449878309,-0.5259496193475193,0.3197808564158999,-0.378449324697403,0.3016920618833083,-0.5234746762243321,-0.2104861828146613,-0.280957729096274,0.187614549758404,-0.3186216247955213,0.5280052474435668,-0.2758404928128797,-0.5233077655000827,-0.4296007165132234,-0.4171570883606146,-0.2012104817886355,0.3885832975282578,0.2726270956796943,-0.3761518415142399,0.5982448986135132,-0.5284068350156418,-0.2644149751025455,0.0681017819586031,-0.2873545284360776,0.0528022418085656,-0.2700087939072328,-0.3257793080341506,-0.0150122267544983,-0.3663859688713975,0.1314305203554566,-0.4716853945313753,0.1570408830302618,-0.2187064396216056,0.0585841228699317,-0.2104215436679592,0.0124276515945693,Baroque,Johann Sebastian Bach
0.1761003575860782,-0.5101863196084071,-0.0113679635586543,-0.7206096306939866,0.0718175423029805,-0.4548364578692194,-0.4091016799504376,-0.6244605686765189,-0.1591343916438286,-0.7367984655165528,0.6734189825431025,-0.0098913130186597,-0.390411316067607,-0.4719003267962838,-0.6241835211020672,-0.2589419402981958,0.4495995670038778,-0.0192869054943698,-0.0182359616647729,0.0252571984505973,-0.3997706791714728,-0.4309032614478707,-0.0747141347025667,-0.1793513010219987,0.0095465200493281,-0.3140640767344267,-0.4765612394156837,-0.4483117549311577,-0.5768569374710799,-0.3238036188946047,-0.5337891687410067,-0.3733393399730148,-0.4128338589691503,-0.4860940440787781,-0.6981508852435536,-0.5159890659178816,Baroque,Johann Sebastian Bach
0.2003827110049716,-0.4253639532877622,0.003995759893127,-0.6592438491440092,0.5463479543241512,-0.3141122169043153,-0.2618319736033974,-0.4743340107031277,-0.2607310500945126,-0.6682426265603536,0.1823348796264663,-0.1118888559094217,0.0296397225570355,-0.6043157134624033,-0.1680945544286323,-0.5165512267420769,-0.1670820764250243,-0.0750691703951256,-0.2219670505924117,-0.3878928613653258,-0.4214943502405048,-0.3119587643537878,-0.1297573850191586,-0.1082542380907058,0.0602609161844999,-0.2897910094147302,-0.2240397553082894,-0.1663806766463476,-0.3491931913814387,0.1549636887399617,-0.4818700312484861,0.0742338523908969,0.1414110301694092,-0.1139432897720968,0.0369325334567192,-0.0897420825061079,Baroque,Johann Sebastian Bach
0.1152320502701564,-0.553901883642491,-0.045778767875356,-0.6585536173901135,0.2574305582328673,-0.4602096090017458,-0.2999490787292643,-0.5245177223746608,-0.2115098448155999,-0.6351537347530621,0.6962129679656488,-0.0742779802285589,-0.1607271849923902,-0.4658808296136962,-0.687321869125676,-0.3434435474373578,0.5132235166765846,-0.3368611004161361,0.2563754578079609,0.1261536106975318,-0.28111128766808,-0.1649908078525861,0.1663438319437052,-0.3415753662603955,0.2632659085584393,-0.4010549992243597,-0.432482721941498,-0.3587175295936626,-0.6399003832754107,-0.323955958362752,-0.8237574650799959,-0.4136300798351955,-0.5744446474609957,-0.4222692677275707,-0.4207786932720442,-0.4514177688486105,Baroque,Johann Sebastian Bach
0.2617332138841868,-0.4576443193233253,0.0474331303367132,-0.6568469440808012,0.4218235443991727,-0.4227638245726202,-0.2734274593284578,-0.4948836946328515,-0.184885464605202,-0.634079558878017,0.3705249528793413,-0.1582682745899619,-0.112538742710695,-0.5611351369282114,-0.3930909799389629,-0.5605911366210357,0.0755197033493069,-0.1185028023852723,-0.1802553453461974,-0.171559732762093,-0.5212493933235808,-0.0944611070175343,-0.1990727933077384,0.1391548994668017,-0.0731599115272223,-0.1627113028309319,-0.3554199646859025,-0.1844119239653892,-0.4194232797253249,0.0742690640786243,-0.4977241844153791,-0.0197212207833241,-0.001485680226107,-0.1674539379868267,-0.2219685177311425,-0.315485968831098,Baroque,Johann Sebastian Bach
0.2650324466856668,-0.3851732451290206,0.0300225714436552,-0.7185448320582593,0.3300100536891346,-0.4155256767769206,-0.3013832621449176,-0.6399997085095026,-0.182621760288651,-0.7367346390890752,0.3940716180722259,-0.1324246163127376,-0.1754766432905261,-0.6163645341625219,-0.141071001814583,-0.599626079818872,0.2121776130215793,-0.1266293666951408,-0.2426208864945699,-0.2322298113744436,-0.3389112633565664,-0.3984413311271486,0.139785919495708,-0.1232659330128733,0.057591970473941,-0.3103000181138267,-0.1760303109212069,-0.2357977474183279,-0.1750639738555091,-0.0528147230465219,-0.2793490879852413,-0.1307554386126928,0.1016178709137845,-0.1406116684986378,-0.1469311714968132,-0.196463342835012,Baroque,Johann Sebastian Bach
0.141834018135629,-0.6492831733891634,-0.0104348896977117,-0.7297492866216437,0.5196196607379662,-0.5201444979060503,-0.3605860699518847,-0.6206327085177474,-0.1668706298728532,-0.7089444546666246,0.8295764257587515,-0.1866851058492877,-0.4240153721279492,-0.7994229886206867,-0.9967291815175912,-0.4886623804137915,0.8122698574911362,-0.2043174273554728,0.2355731710788197,-0.2682166789237541,-0.3968572605496917,-0.3783210692472254,0.3409984228457944,-0.355211143861373,0.2959722510423434,-0.4414813770963777,-0.445310399902458,-0.5309340627103185,-0.4725413272580483,-0.5012576900841313,-0.6558863452552094,-0.4005271201137338,-0.6847849586313065,-0.4440917322300149,-0.7005130804714256,-0.3814338522801179,Baroque,Johann Sebastian Bach
-0.0631193992350855,-0.6281254780462538,-0.1452215840480253,-0.8209231225215928,0.6145574590745113,-0.6550542220825979,-0.3511961047308509,-0.7629090203065536,-0.2872692486684938,-0.8119783467362408,0.7679523052658956,-0.3311159001244503,-0.1274229228810189,-0.4122662909795498,-0.6259198118111408,-0.2683890443057573,0.5314454368142731,-0.0378894653013062,0.4199562027207684,-0.0862683129905756,0.0475512374039621,-0.3313208958704097,0.5012236639110998,-0.5463041561160762,0.5255652057740458,-0.4730704973424651,-0.2060283653536881,-0.5865446648150918,-0.3467907293003152,-0.5002191581453064,-0.5250526696913512,-0.4033105899242687,-0.5441734037999915,-0.0602240552518273,-0.5873624004451017,0.0857036073935644,Baroque,Johann Sebastian Bach
0.2131685070464,-0.623649612481807,-0.0059504323744832,-0.8062567135196321,0.5603688063527663,-0.6056572992841784,-0.3419662751092976,-0.7573099513383436,-0.2077638163526782,-0.8030865885068115,0.6093923555896064,-0.3835460719009576,-0.214821601250346,-0.5606752901426093,-0.5852143192130939,-0.6125991255831507,0.3583936591496339,-0.2812914920549763,-0.0165541955807844,-0.2114160994006384,-0.3564256130559686,-0.215411607768686,0.2072888857116815,-0.3814361805120261,0.261783919878821,-0.2765110209870036,-0.2414294497902528,-0.2768819742143911,-0.397454933143452,-0.1750233996857206,-0.6651850035806584,-0.2478338097096231,-0.2862876649403261,-0.1993613438410233,-0.1693054357416237,-0.1613641112837172,Baroque,Johann Sebastian Bach
0.3903880659135956,-0.5873189320162495,0.140976498493891,-0.8063140960534856,0.3839979024146975,-0.6031174381511588,-0.3082643181757873,-0.7611862193514899,-0.0505685115282303,-0.7769988059935591,0.6526179332912203,-0.469963268207736,-0.4665337538743195,-0.8474424249827566,-0.4816376476289904,-0.5164273207519183,0.6303557500526302,-0.1858764778299044,-0.3948378356275399,-0.1853321737527327,-0.6964099109174827,-0.3899494403642543,0.3290296956533122,-0.2015342875239627,0.225520351001269,-0.2990539720482057,-0.4170306309948255,-0.2707972994567054,-0.3789275849036385,-0.0247711431302779,-0.4304156934116236,-0.0986552926494346,-0.1467993319979384,-0.0685127793833502,-0.2495773296386128,-0.2118183626948113,Baroque,Johann Sebastian Bach
0.3010194629356573,-0.4675495317880139,0.0960822075877998,-0.7560082765657101,0.1877680007999052,-0.5390244374649051,-0.2961479412878202,-0.6649065174217951,-0.086862471344606,-0.7652395361527982,0.5416310455908016,-0.2240117887996675,-0.3365769013488869,-0.5913294732535352,-0.520131551487668,-0.4583476851443742,0.4380513249482117,-0.0123072528587266,-0.2158740260085307,0.0791817041426283,-0.6333195771320873,-0.2130397323039976,0.1346672194447694,-0.0615133684048161,0.3828077893106858,-0.2762695862623971,-0.3786198898917589,-0.3751310461988459,-0.5179164325152863,-0.1949669997411558,-0.5434734306490624,-0.2604760158274797,-0.1931768570570722,-0.2608310052597566,-0.3590656651193256,-0.4236003280643261,Baroque,Johann Sebastian Bach
